Heure de début,Heure de fin,Besoin en aFRR hausse exprimé par RTE (en MW),Besoin en aFRR baisse exprimé par RTE (en MW),Volume daFRR à la hausse activé pour la France (en MW),Volume daFRR à la baisse activé pour la France (en MW),Prix Moyen Pondéré d'aFRR activée à la hausse pour la France (en Euros/MWh),Prix Moyen Pondéré d'aFRR activée à la baisse pour la France (en Euros/MWh),Volume d'aFRR à la hausse activé en France (en MW),Volume d'aFRR à la baisse activé en France (en MW)
26/06/2024 19:30,26/06/2024 19:45,254,11,132,0,12.94,0.00,132,0
26/06/2024 19:45,26/06/2024 20:00,499,0,324,0,13.99,77.24,324,0
26/06/2024 20:00,26/06/2024 20:15,1079,0,458,0,53.37,77.24,458,0
26/06/2024 20:15,26/06/2024 20:30,605,0,333,0,16.97,77.24,333,0
26/06/2024 20:30,26/06/2024 20:45,446,1,326,0,40.60,77.24,326,0
26/06/2024 20:45,26/06/2024 21:00,26,81,31,0,17.72,77.24,31,0
26/06/2024 21:00,26/06/2024 21:15,585,0,276,0,55.34,77.24,276,0
26/06/2024 21:15,26/06/2024 21:30,191,2,163,0,29.29,77.24,163,0
26/06/2024 21:30,26/06/2024 21:45,26,200,5,50,18.50,62.96,5,50
26/06/2024 21:45,26/06/2024 22:00,0,549,0,386,18.98,52.04,0,386
26/06/2024 22:00,26/06/2024 22:15,0,457,24,205,18.49,38.48,24,205
26/06/2024 22:15,26/06/2024 22:30,0,411,0,79,18.98,59.24,0,79
26/06/2024 22:30,26/06/2024 22:45,227,8,14,24,18.75,58.36,14,24
26/06/2024 22:45,26/06/2024 23:00,19,320,0,99,8.42,50.69,0,99
26/06/2024 23:00,26/06/2024 23:15,405,15,302,34,65.62,35.81,302,34
26/06/2024 23:15,26/06/2024 23:30,0,832,11,199,0.00,27.78,11,199
26/06/2024 23:30,26/06/2024 23:45,32,212,21,216,15.52,33.60,21,216
26/06/2024 23:45,27/06/2024 00:00,0,1207,0,641,14.89,-15.57,0,641
27/06/2024 00:00,27/06/2024 00:15,478,3,138,190,10.43,23.94,138,190
27/06/2024 00:15,27/06/2024 00:30,56,447,25,218,13.48,2.93,25,218
27/06/2024 00:30,27/06/2024 00:45,0,440,0,470,13.99,19.54,0,470
27/06/2024 00:45,27/06/2024 01:00,0,1251,0,928,12.47,-34.33,0,928
27/06/2024 01:00,27/06/2024 01:15,387,96,120,325,12.47,16.40,120,325
27/06/2024 01:15,27/06/2024 01:30,48,180,36,88,12.57,29.06,36,88
27/06/2024 01:30,27/06/2024 01:45,0,327,0,323,12.84,14.71,0,323
27/06/2024 01:45,27/06/2024 02:00,0,663,0,647,12.48,12.48,0,647
27/06/2024 02:00,27/06/2024 02:15,839,3,357,101,193.58,24.80,357,101
27/06/2024 02:15,27/06/2024 02:30,372,8,413,0,33.20,65.20,413,0
27/06/2024 02:30,27/06/2024 02:45,15,214,5,84,14.17,23.15,5,84
27/06/2024 02:45,27/06/2024 03:00,0,779,0,751,14.80,-3.23,0,751
27/06/2024 03:00,27/06/2024 03:15,52,40,31,205,14.68,21.50,31,205
27/06/2024 03:15,27/06/2024 03:30,12,161,0,163,0.00,34.04,0,163
27/06/2024 03:30,27/06/2024 03:45,445,1,65,3,15.25,22.16,65,3
27/06/2024 03:45,27/06/2024 04:00,1,435,0,348,14.42,14.83,0,348
27/06/2024 04:00,27/06/2024 04:15,149,31,7,127,14.42,22.99,7,127
27/06/2024 04:15,27/06/2024 04:30,18,84,0,68,8.57,46.36,0,68
27/06/2024 04:30,27/06/2024 04:45,3,178,0,132,14.63,29.12,0,132
27/06/2024 04:45,27/06/2024 05:00,14,138,0,177,14.63,25.19,0,177
27/06/2024 05:00,27/06/2024 05:15,0,334,0,291,14.63,16.28,0,291
27/06/2024 05:15,27/06/2024 05:30,17,67,0,108,14.63,33.57,0,108
27/06/2024 05:30,27/06/2024 05:45,1,405,0,348,14.63,16.69,0,348
27/06/2024 05:45,27/06/2024 06:00,3,288,0,256,15.75,24.05,0,256
27/06/2024 06:00,27/06/2024 06:15,0,1370,0,764,15.75,-12.82,0,764
27/06/2024 06:15,27/06/2024 06:30,0,758,0,780,14.64,2.47,0,780
27/06/2024 06:30,27/06/2024 06:45,39,241,0,370,14.64,23.49,0,370
27/06/2024 06:45,27/06/2024 07:00,75,112,19,37,15.03,42.05,19,37
27/06/2024 07:00,27/06/2024 07:15,0,606,0,488,15.24,15.44,0,488
27/06/2024 07:15,27/06/2024 07:30,55,106,38,162,15.24,31.92,38,162
27/06/2024 07:30,27/06/2024 07:45,5,248,7,71,14.62,47.31,7,71
27/06/2024 07:45,27/06/2024 08:00,13,106,0,100,14.37,53.73,0,100
27/06/2024 08:00,27/06/2024 08:15,156,2,70,0,14.37,18.61,70,0
27/06/2024 08:15,27/06/2024 08:30,164,7,74,0,16.41,66.20,74,0
27/06/2024 08:30,27/06/2024 08:45,9,174,0,85,16.46,48.08,0,85
27/06/2024 08:45,27/06/2024 09:00,3,426,0,317,16.46,41.20,0,317
27/06/2024 09:00,27/06/2024 09:15,738,0,391,36,160.77,28.22,391,36
27/06/2024 09:15,27/06/2024 09:30,680,0,515,0,45.91,66.20,515,0
27/06/2024 09:30,27/06/2024 09:45,528,0,297,0,35.75,66.20,297,0
27/06/2024 09:45,27/06/2024 10:00,156,13,364,0,45.46,66.20,364,0
27/06/2024 10:00,27/06/2024 10:15,566,0,85,147,22.61,32.39,85,147
27/06/2024 10:15,27/06/2024 10:30,410,0,30,1,21.00,16.75,30,1
27/06/2024 10:30,27/06/2024 10:45,114,21,7,8,20.55,47.47,7,8
27/06/2024 10:45,27/06/2024 11:00,9,209,0,126,21.09,33.70,0,126
27/06/2024 11:00,27/06/2024 11:15,24,60,0,141,-4.11,31.81,0,141
27/06/2024 11:15,27/06/2024 11:30,0,306,0,198,-4.11,21.48,0,198
27/06/2024 11:30,27/06/2024 11:45,4,209,0,318,-4.11,24.45,0,318
27/06/2024 11:45,27/06/2024 12:00,6,288,0,130,-4.11,-186.19,0,130
27/06/2024 12:00,27/06/2024 12:15,0,880,0,662,-4.11,-1901.32,0,662
27/06/2024 12:15,27/06/2024 12:30,0,488,0,526,-4.11,13.99,0,526
27/06/2024 12:30,27/06/2024 12:45,246,3,9,85,-2.28,20.73,9,85
27/06/2024 12:45,27/06/2024 13:00,6,321,0,246,0.00,14.50,0,246
27/06/2024 13:00,27/06/2024 13:15,311,2,29,84,14.04,20.86,29,84
27/06/2024 13:15,27/06/2024 13:30,186,20,82,5,12.11,46.08,82,5
27/06/2024 13:30,27/06/2024 13:45,163,4,2,7,-3.57,38.98,2,7
27/06/2024 13:45,27/06/2024 14:00,82,46,0,47,-16.64,37.09,0,47
27/06/2024 14:00,27/06/2024 14:15,890,0,190,2,15.46,0.00,190,2
27/06/2024 14:15,27/06/2024 14:30,1235,0,355,0,14.88,47.00,355,0
27/06/2024 14:30,27/06/2024 14:45,1165,0,162,0,13.73,47.00,162,0
27/06/2024 14:45,27/06/2024 15:00,717,0,13,9,-7.92,47.00,13,9
27/06/2024 15:00,27/06/2024 15:15,188,4,0,5,-16.64,76.53,0,5
27/06/2024 15:15,27/06/2024 15:30,20,170,0,141,-16.64,15.40,0,141
27/06/2024 15:30,27/06/2024 15:45,448,0,27,17,-4.00,20.60,27,17
27/06/2024 15:45,27/06/2024 16:00,372,0,14,5,-4.11,68.93,14,5
27/06/2024 16:00,27/06/2024 16:15,599,0,121,0,8.27,106.50,121,0
27/06/2024 16:15,27/06/2024 16:30,421,1,114,0,6.20,106.50,114,0
27/06/2024 16:30,27/06/2024 16:45,216,12,40,14,8.84,39.12,40,14
27/06/2024 16:45,27/06/2024 17:00,335,2,153,0,6.80,75.15,153,0
27/06/2024 17:00,27/06/2024 17:15,805,1,20,3,5.40,51.73,20,3
27/06/2024 17:15,27/06/2024 17:30,850,0,371,0,12.29,106.50,371,0
27/06/2024 17:30,27/06/2024 17:45,875,0,492,0,12.30,106.50,492,0
27/06/2024 17:45,27/06/2024 18:00,899,0,426,0,11.09,106.50,426,0
27/06/2024 18:00,27/06/2024 18:15,79,67,20,41,-5.89,33.51,20,41
27/06/2024 18:15,27/06/2024 18:30,0,400,0,251,0.00,18.35,0,251
27/06/2024 18:30,27/06/2024 18:45,112,60,5,41,-10.76,33.31,5,41
27/06/2024 18:45,27/06/2024 19:00,700,0,45,0,6.67,106.50,45,0
27/06/2024 19:00,27/06/2024 19:15,891,0,115,0,11.56,106.50,115,0
27/06/2024 19:15,27/06/2024 19:30,963,0,138,0,14.33,106.50,138,0
27/06/2024 19:30,27/06/2024 19:45,432,0,90,0,14.16,54.39,90,0
27/06/2024 19:45,27/06/2024 20:00,391,1,37,0,14.78,68.40,37,0
27/06/2024 20:00,27/06/2024 20:15,539,0,3,1,11.55,58.06,3,1
27/06/2024 20:15,27/06/2024 20:30,362,1,14,2,14.55,61.34,14,2
27/06/2024 20:30,27/06/2024 20:45,179,11,2,6,13.22,67.74,2,6
27/06/2024 20:45,27/06/2024 21:00,6,251,0,178,15.29,32.42,0,178
27/06/2024 21:00,27/06/2024 21:15,48,68,0,140,15.29,53.22,0,140
27/06/2024 21:15,27/06/2024 21:30,19,64,2,49,14.60,68.05,2,49
27/06/2024 21:30,27/06/2024 21:45,75,21,0,15,7.34,66.13,0,15
27/06/2024 21:45,27/06/2024 22:00,5,144,0,102,15.29,62.02,0,102
27/06/2024 22:00,27/06/2024 22:15,97,319,0,183,0.73,4.10,0,183
27/06/2024 22:15,27/06/2024 22:30,0,513,0,622,16.47,4.79,0,622
27/06/2024 22:30,27/06/2024 22:45,445,4,79,65,19.46,44.46,79,65
27/06/2024 22:45,27/06/2024 23:00,198,4,19,3,19.31,65.90,19,3
27/06/2024 23:00,27/06/2024 23:15,921,0,436,0,116.70,15.97,436,0
27/06/2024 23:15,27/06/2024 23:30,83,238,130,161,18.57,22.57,130,161
27/06/2024 23:30,27/06/2024 23:45,486,6,51,108,19.40,33.65,51,108
27/06/2024 23:45,28/06/2024 00:00,5,447,0,364,4.11,2.83,0,364
28/06/2024 00:00,28/06/2024 00:15,644,3,451,64,33.86,21.21,451,64
28/06/2024 00:15,28/06/2024 00:30,28,211,123,75,12.87,17.13,123,75
28/06/2024 00:30,28/06/2024 00:45,117,120,0,126,-2.71,14.73,0,126
28/06/2024 00:45,28/06/2024 01:00,0,875,0,711,-4.11,-16.70,0,711
28/06/2024 01:00,28/06/2024 01:15,0,344,0,395,-4.11,8.61,0,395
28/06/2024 01:15,28/06/2024 01:30,0,803,0,641,-4.11,7.93,0,641
28/06/2024 01:30,28/06/2024 01:45,0,809,0,784,-4.11,3.08,0,784
28/06/2024 01:45,28/06/2024 02:00,0,1090,0,874,-4.11,-90.69,0,874
28/06/2024 02:00,28/06/2024 02:15,0,409,0,527,8.61,3.75,0,527
28/06/2024 02:15,28/06/2024 02:30,87,85,0,140,8.34,14.08,0,140
28/06/2024 02:30,28/06/2024 02:45,515,0,26,0,8.31,104.50,26,0
28/06/2024 02:45,28/06/2024 03:00,362,0,2,0,6.99,79.49,2,0
28/06/2024 03:00,28/06/2024 03:15,890,0,356,0,14.57,34.93,356,0
28/06/2024 03:15,28/06/2024 03:30,826,0,361,0,8.35,104.50,361,0
28/06/2024 03:30,28/06/2024 03:45,361,0,53,0,8.35,104.50,53,0
28/06/2024 03:45,28/06/2024 04:00,84,38,3,32,8.03,21.18,3,32
28/06/2024 04:00,28/06/2024 04:15,572,0,5,7,8.17,46.30,5,7
28/06/2024 04:15,28/06/2024 04:30,527,0,32,0,7.54,104.50,32,0
28/06/2024 04:30,28/06/2024 04:45,532,0,6,0,6.71,0.00,6,0
28/06/2024 04:45,28/06/2024 05:00,604,1,61,0,7.51,104.50,61,0
28/06/2024 05:00,28/06/2024 05:15,32,308,0,214,0.00,8.11,0,214
28/06/2024 05:15,28/06/2024 05:30,1,280,0,340,7.54,7.54,0,340
28/06/2024 05:30,28/06/2024 05:45,10,189,0,213,7.54,8.74,0,213
28/06/2024 05:45,28/06/2024 06:00,25,56,0,61,7.74,44.33,0,61
28/06/2024 06:00,28/06/2024 06:15,2,419,0,293,7.74,3.33,0,293
28/06/2024 06:15,28/06/2024 06:30,4,287,0,393,7.58,3.17,0,393
28/06/2024 06:30,28/06/2024 06:45,161,55,60,66,7.58,8.20,60,66
28/06/2024 06:45,28/06/2024 07:00,9,139,19,98,3.66,26.74,19,98
28/06/2024 07:00,28/06/2024 07:15,16,276,0,136,-4.11,17.13,0,136
28/06/2024 07:15,28/06/2024 07:30,0,787,0,642,-4.11,-3.84,0,642
28/06/2024 07:30,28/06/2024 07:45,0,765,0,707,-4.11,-15.20,0,707
28/06/2024 07:45,28/06/2024 08:00,21,212,0,320,-4.11,12.40,0,320
28/06/2024 08:00,28/06/2024 08:15,606,0,19,5,7.43,0.00,19,5
28/06/2024 08:15,28/06/2024 08:30,746,0,85,0,7.63,104.50,85,0
28/06/2024 08:30,28/06/2024 08:45,380,0,29,0,7.58,104.50,29,0
28/06/2024 08:45,28/06/2024 09:00,151,41,1,8,5.65,47.88,1,8
28/06/2024 09:00,28/06/2024 09:15,4,149,0,98,2.52,34.21,0,98
28/06/2024 09:15,28/06/2024 09:30,0,579,0,403,2.52,-17.89,0,403
28/06/2024 09:30,28/06/2024 09:45,0,763,0,616,-4.11,0.37,0,616
28/06/2024 09:45,28/06/2024 10:00,0,1073,0,741,-4.11,-67.67,0,741
28/06/2024 10:00,28/06/2024 10:15,0,991,0,757,-4.11,-69.01,0,757
28/06/2024 10:15,28/06/2024 10:30,0,1216,0,755,-4.11,-63.06,0,755
28/06/2024 10:30,28/06/2024 10:45,0,832,0,722,-4.11,-82.74,0,722
28/06/2024 10:45,28/06/2024 11:00,0,647,0,634,-4.11,-47.11,0,634
28/06/2024 11:00,28/06/2024 11:15,0,770,0,644,0.00,-104.15,0,644
28/06/2024 11:15,28/06/2024 11:30,0,558,0,414,0.00,-15.19,0,414
28/06/2024 11:30,28/06/2024 11:45,0,1073,0,547,0.00,-20.98,0,547
28/06/2024 11:45,28/06/2024 12:00,0,938,0,668,0.00,-105.24,0,668
28/06/2024 12:00,28/06/2024 12:15,0,1023,0,718,0.00,-84.26,0,718
28/06/2024 12:15,28/06/2024 12:30,8,397,0,393,0.00,6.77,0,393
28/06/2024 12:30,28/06/2024 12:45,68,237,0,270,0.00,10.79,0,270
28/06/2024 12:45,28/06/2024 13:00,683,4,13,4,6.19,0.00,13,4
28/06/2024 13:00,28/06/2024 13:15,624,0,94,0,6.72,104.50,94,0
28/06/2024 13:15,28/06/2024 13:30,82,22,2,8,3.12,28.96,2,8
28/06/2024 13:30,28/06/2024 13:45,209,13,1,10,-13.30,70.67,1,10
28/06/2024 13:45,28/06/2024 14:00,1,335,0,196,-16.06,8.26,0,196
28/06/2024 14:00,28/06/2024 14:15,47,68,0,118,-16.06,10.37,0,118
28/06/2024 14:15,28/06/2024 14:30,39,104,0,67,-16.06,20.09,0,67
28/06/2024 14:30,28/06/2024 14:45,277,14,68,8,3.36,13.50,68,8
28/06/2024 14:45,28/06/2024 15:00,45,358,5,168,-7.30,8.66,5,168
28/06/2024 15:00,28/06/2024 15:15,973,0,18,17,-13.26,46.02,18,17
28/06/2024 15:15,28/06/2024 15:30,153,64,0,35,-16.06,14.08,0,35
28/06/2024 15:30,28/06/2024 15:45,10,254,0,115,-16.06,13.36,0,115
28/06/2024 15:45,28/06/2024 16:00,81,395,0,367,-16.06,8.41,0,367
28/06/2024 16:00,28/06/2024 16:15,373,352,15,136,-5.45,-12.61,15,136
28/06/2024 16:15,28/06/2024 16:30,0,1358,0,813,-16.06,-67.74,0,813
28/06/2024 16:30,28/06/2024 16:45,0,739,0,730,-16.06,-35.82,0,730
28/06/2024 16:45,28/06/2024 17:00,0,461,0,412,-16.06,8.50,0,412
28/06/2024 17:00,28/06/2024 17:15,94,39,7,129,8.50,13.07,7,129
28/06/2024 17:15,28/06/2024 17:30,400,4,108,0,48.43,104.50,108,0
28/06/2024 17:30,28/06/2024 17:45,2118,0,794,0,201.63,104.50,794,0
28/06/2024 17:45,28/06/2024 18:00,1704,0,625,0,71.00,104.50,625,0
28/06/2024 18:00,28/06/2024 18:15,353,93,32,32,6.19,65.24,32,32
28/06/2024 18:15,28/06/2024 18:30,97,139,16,112,7.30,40.09,16,112
28/06/2024 18:30,28/06/2024 18:45,850,0,405,0,40.39,104.50,405,0
28/06/2024 18:45,28/06/2024 19:00,1266,0,603,0,49.01,104.50,603,0
28/06/2024 19:00,28/06/2024 19:15,354,7,252,20,22.97,65.95,252,20
28/06/2024 19:15,28/06/2024 19:30,295,18,43,7,8.86,74.71,43,7
28/06/2024 19:30,28/06/2024 19:45,746,0,441,0,47.10,97.86,441,0
28/06/2024 19:45,28/06/2024 20:00,651,0,403,0,27.61,97.86,403,0
28/06/2024 20:00,28/06/2024 20:15,583,0,331,0,35.58,97.86,331,0
28/06/2024 20:15,28/06/2024 20:30,65,72,79,5,11.46,65.25,79,5
28/06/2024 20:30,28/06/2024 20:45,2,307,0,164,11.62,65.20,0,164
28/06/2024 20:45,28/06/2024 21:00,1,658,0,566,11.62,23.81,0,566
28/06/2024 21:00,28/06/2024 21:15,538,0,155,105,58.20,44.37,155,105
28/06/2024 21:15,28/06/2024 21:30,19,344,46,175,14.18,50.81,46,175
28/06/2024 21:30,28/06/2024 21:45,0,1155,0,755,16.06,-24.49,0,755
28/06/2024 21:45,28/06/2024 22:00,0,712,0,559,16.06,41.37,0,559
28/06/2024 22:00,28/06/2024 22:15,0,1152,0,658,16.06,-54.52,0,658
28/06/2024 22:15,28/06/2024 22:30,0,1191,0,677,9.85,-61.49,0,677
28/06/2024 22:30,28/06/2024 22:45,0,477,0,342,9.85,42.09,0,342
28/06/2024 22:45,28/06/2024 23:00,0,481,0,314,9.85,65.20,0,314
28/06/2024 23:00,28/06/2024 23:15,586,12,35,96,3.06,62.05,35,96
28/06/2024 23:15,28/06/2024 23:30,276,1,6,6,-2.21,96.56,6,6
28/06/2024 23:30,28/06/2024 23:45,306,62,5,8,-3.59,73.74,5,8
28/06/2024 23:45,29/06/2024 00:00,0,775,0,698,-4.11,8.61,0,698
29/06/2024 00:00,29/06/2024 00:15,1000,4,59,182,9.73,23.43,59,182
29/06/2024 00:15,29/06/2024 00:30,208,74,1,26,0.00,62.18,1,26
29/06/2024 00:30,29/06/2024 00:45,136,5,2,31,-3.63,46.94,2,31
29/06/2024 00:45,29/06/2024 01:00,1,437,0,381,0.00,9.17,0,381
29/06/2024 01:00,29/06/2024 01:15,751,1,22,69,1.10,29.64,22,69
29/06/2024 01:15,29/06/2024 01:30,191,5,0,11,-3.82,52.52,0,11
29/06/2024 01:30,29/06/2024 01:45,150,19,0,5,-1.36,55.17,0,5
29/06/2024 01:45,29/06/2024 02:00,100,23,0,38,-1.46,44.41,0,38
29/06/2024 02:00,29/06/2024 02:15,595,0,29,0,4.64,18.27,29,0
29/06/2024 02:15,29/06/2024 02:30,520,0,5,0,5.87,68.53,5,0
29/06/2024 02:30,29/06/2024 02:45,839,0,76,0,6.13,101.30,76,0
29/06/2024 02:45,29/06/2024 03:00,412,0,34,3,7.95,55.52,34,3
29/06/2024 03:00,29/06/2024 03:15,1159,0,510,0,90.71,101.40,510,0
29/06/2024 03:15,29/06/2024 03:30,979,0,407,0,34.71,101.30,407,0
29/06/2024 03:30,29/06/2024 03:45,566,0,160,0,8.59,101.30,160,0
29/06/2024 03:45,29/06/2024 04:00,630,0,56,0,8.35,101.30,56,0
29/06/2024 04:00,29/06/2024 04:15,1126,0,442,0,100.04,101.30,442,0
29/06/2024 04:15,29/06/2024 04:30,807,0,445,0,25.30,101.30,445,0
29/06/2024 04:30,29/06/2024 04:45,518,0,144,0,8.35,101.30,144,0
29/06/2024 04:45,29/06/2024 05:00,194,39,12,11,8.60,19.52,12,11
29/06/2024 05:00,29/06/2024 05:15,184,37,21,57,8.78,15.44,21,57
29/06/2024 05:15,29/06/2024 05:30,48,148,9,71,7.86,9.36,9,71
29/06/2024 05:30,29/06/2024 05:45,0,528,0,483,8.76,8.61,0,483
29/06/2024 05:45,29/06/2024 06:00,0,486,0,531,8.76,-10.07,0,531
29/06/2024 06:00,29/06/2024 06:15,276,13,13,75,9.65,15.93,13,75
29/06/2024 06:15,29/06/2024 06:30,90,9,20,1,10.81,53.20,20,1
29/06/2024 06:30,29/06/2024 06:45,21,103,0,86,10.10,13.16,0,86
29/06/2024 06:45,29/06/2024 07:00,66,85,0,51,7.68,23.96,0,51
29/06/2024 07:00,29/06/2024 07:15,20,123,0,149,10.10,15.59,0,149
29/06/2024 07:15,29/06/2024 07:30,284,11,72,19,10.10,33.77,72,19
29/06/2024 07:30,29/06/2024 07:45,375,0,86,0,10.10,101.30,86,0
29/06/2024 07:45,29/06/2024 08:00,663,0,68,0,10.09,101.30,68,0
29/06/2024 08:00,29/06/2024 08:15,439,1,23,1,9.99,50.50,23,1
29/06/2024 08:15,29/06/2024 08:30,732,0,42,0,10.04,101.30,42,0
29/06/2024 08:30,29/06/2024 08:45,839,0,2,1,7.24,37.47,2,1
29/06/2024 08:45,29/06/2024 09:00,1272,0,13,0,8.66,23.68,13,0
29/06/2024 09:00,29/06/2024 09:15,746,0,203,0,9.07,101.30,203,0
29/06/2024 09:15,29/06/2024 09:30,810,0,147,0,11.15,101.30,147,0
29/06/2024 09:30,29/06/2024 09:45,536,0,18,0,10.75,74.95,18,0
29/06/2024 09:45,29/06/2024 10:00,459,103,8,11,6.42,21.50,8,11
29/06/2024 10:00,29/06/2024 10:15,0,1722,0,542,-35.28,-63.07,0,542
29/06/2024 10:15,29/06/2024 10:30,0,1235,0,355,-35.28,-31.05,0,355
29/06/2024 10:30,29/06/2024 10:45,0,1256,0,757,-35.28,-76.56,0,757
29/06/2024 10:45,29/06/2024 11:00,0,557,0,509,-35.28,7.80,0,509
29/06/2024 11:00,29/06/2024 11:15,86,164,0,201,-3.82,8.89,0,201
29/06/2024 11:15,29/06/2024 11:30,404,5,21,4,-0.55,14.08,21,4
29/06/2024 11:30,29/06/2024 11:45,2,417,0,260,-3.82,7.62,0,260
29/06/2024 11:45,29/06/2024 12:00,15,218,0,162,-3.82,6.93,0,162
29/06/2024 12:00,29/06/2024 12:15,0,846,0,213,-3.82,6.51,0,213
29/06/2024 12:15,29/06/2024 12:30,0,511,4,42,-3.22,13.91,4,42
29/06/2024 12:30,29/06/2024 12:45,689,2,329,0,35.99,10.27,329,0
29/06/2024 12:45,29/06/2024 13:00,1706,0,549,0,40.42,97.40,549,0
29/06/2024 13:00,29/06/2024 13:15,2668,0,813,0,106.16,97.40,813,0
29/06/2024 13:15,29/06/2024 13:30,1375,0,819,0,45.78,97.40,819,0
29/06/2024 13:30,29/06/2024 13:45,740,0,485,0,6.40,97.40,485,0
29/06/2024 13:45,29/06/2024 14:00,17,528,82,66,5.34,15.22,82,66
29/06/2024 14:00,29/06/2024 14:15,8,240,0,156,-3.82,34.93,0,156
29/06/2024 14:15,29/06/2024 14:30,154,134,17,25,6.12,21.93,17,25
29/06/2024 14:30,29/06/2024 14:45,1413,0,614,0,153.85,25.00,614,0
29/06/2024 14:45,29/06/2024 15:00,1093,0,324,0,17.58,25.00,324,0
29/06/2024 15:00,29/06/2024 15:15,1901,0,51,9,1.31,21.78,51,9
29/06/2024 15:15,29/06/2024 15:30,1092,0,65,5,5.93,19.34,65,5
29/06/2024 15:30,29/06/2024 15:45,1453,0,332,0,7.35,97.40,332,0
29/06/2024 15:45,29/06/2024 16:00,361,125,154,43,6.17,9.84,154,43
29/06/2024 16:00,29/06/2024 16:15,506,52,4,19,-24.01,37.24,4,19
29/06/2024 16:15,29/06/2024 16:30,0,929,0,480,-28.79,-13.81,0,480
29/06/2024 16:30,29/06/2024 16:45,489,15,248,22,8.49,25.10,248,22
29/06/2024 16:45,29/06/2024 17:00,1,257,34,206,-3.79,15.32,34,206
29/06/2024 17:00,29/06/2024 17:15,1,289,0,214,-28.79,23.55,0,214
29/06/2024 17:15,29/06/2024 17:30,0,735,0,547,-28.79,-12.71,0,547
29/06/2024 17:30,29/06/2024 17:45,0,976,0,915,-3.82,-31.13,0,915
29/06/2024 17:45,29/06/2024 18:00,0,696,0,668,-3.82,7.72,0,668
29/06/2024 18:00,29/06/2024 18:15,0,823,0,745,-3.82,7.72,0,745
29/06/2024 18:15,29/06/2024 18:30,0,945,0,903,-3.82,5.49,0,903
29/06/2024 18:30,29/06/2024 18:45,0,727,0,431,-3.82,7.50,0,431
29/06/2024 18:45,29/06/2024 19:00,0,598,0,199,7.34,26.51,0,199
29/06/2024 19:00,29/06/2024 19:15,0,372,0,184,7.34,31.66,0,184
29/06/2024 19:15,29/06/2024 19:30,22,230,0,121,7.47,43.04,0,121
29/06/2024 19:30,29/06/2024 19:45,125,18,56,2,7.47,0.00,56,2
29/06/2024 19:45,29/06/2024 20:00,6,204,3,103,7.97,35.06,3,103
29/06/2024 20:00,29/06/2024 20:15,165,8,4,14,8.27,32.53,4,14
29/06/2024 20:15,29/06/2024 20:30,0,835,0,488,8.63,-3098.54,0,488
29/06/2024 20:30,29/06/2024 20:45,0,665,0,696,8.63,-19.15,0,696
29/06/2024 20:45,29/06/2024 21:00,0,847,0,793,8.63,-1171.57,0,793
29/06/2024 21:00,29/06/2024 21:15,625,4,250,129,21.18,17.15,250,129
29/06/2024 21:15,29/06/2024 21:30,587,0,27,35,0.29,37.69,27,35
29/06/2024 21:30,29/06/2024 21:45,702,0,4,3,9.51,51.97,4,3
29/06/2024 21:45,29/06/2024 22:00,319,0,1,3,9.16,47.31,1,3
29/06/2024 22:00,29/06/2024 22:15,649,0,83,0,10.56,18.80,83,0
29/06/2024 22:15,29/06/2024 22:30,183,14,0,7,7.34,56.96,0,7
29/06/2024 22:30,29/06/2024 22:45,636,2,126,2,15.26,59.56,126,2
29/06/2024 22:45,29/06/2024 23:00,549,0,32,4,10.92,55.39,32,4
29/06/2024 23:00,29/06/2024 23:15,1547,0,85,0,11.52,84.40,85,0
29/06/2024 23:15,29/06/2024 23:30,1041,0,13,7,9.42,53.07,13,7
29/06/2024 23:30,29/06/2024 23:45,1284,0,13,3,11.46,51.12,13,3
29/06/2024 23:45,30/06/2024 00:00,297,4,1,11,9.05,50.59,1,11
30/06/2024 00:00,30/06/2024 00:15,1399,0,575,0,3141.04,85.13,575,0
30/06/2024 00:15,30/06/2024 00:30,930,0,927,0,1783.59,104.10,927,0
30/06/2024 00:30,30/06/2024 00:45,94,54,27,7,6.87,85.20,27,7
30/06/2024 00:45,30/06/2024 01:00,0,629,0,499,6.39,15.88,0,499
30/06/2024 01:00,30/06/2024 01:15,747,5,503,112,73.57,44.23,503,112
30/06/2024 01:15,30/06/2024 01:30,514,0,179,0,6.01,84.17,179,0
30/06/2024 01:30,30/06/2024 01:45,963,0,79,0,6.39,37.09,79,0
30/06/2024 01:45,30/06/2024 02:00,330,0,1,4,3.81,94.78,1,4
30/06/2024 02:00,30/06/2024 02:15,590,0,20,1,5.75,83.79,20,1
30/06/2024 02:15,30/06/2024 02:30,43,274,0,175,6.60,9.94,0,175
30/06/2024 02:30,30/06/2024 02:45,0,471,0,456,-3.82,6.66,0,456
30/06/2024 02:45,30/06/2024 03:00,0,756,0,712,-3.82,1.32,0,712
30/06/2024 03:00,30/06/2024 03:15,0,391,0,443,-3.82,6.66,0,443
30/06/2024 03:15,30/06/2024 03:30,0,979,0,789,-3.82,-2436.30,0,789
30/06/2024 03:30,30/06/2024 03:45,0,1325,0,893,-3.82,-4000.00,0,893
30/06/2024 03:45,30/06/2024 04:00,0,1546,0,892,-3.82,-4000.00,0,892
30/06/2024 04:00,30/06/2024 04:15,0,1568,0,803,6.96,-4000.00,0,803
